DATE,BAMLC0A0CM,BAMLC0A0CMEY
2011-02-18,1.48,4.14
2011-02-21,1.48,4.13
2011-02-22,1.49,4.04
2011-02-23,1.50,4.07
2011-02-24,1.51,4.05
2011-02-25,1.51,4.03
2011-02-28,1.51,4.04
2011-03-01,1.52,4.04
2011-03-02,1.51,4.07
2011-03-03,1.49,4.16
2011-03-04,1.49,4.07
2011-03-07,1.49,4.08
2011-03-08,1.48,4.10
2011-03-09,1.49,4.05
2011-03-10,1.51,4.00
2011-03-11,1.51,4.00
2011-03-14,1.51,3.94
2011-03-15,1.55,3.97
2011-03-16,1.57,3.90
2011-03-17,1.57,3.93
2011-03-18,1.55,3.94
2011-03-21,1.54,3.97
2011-03-22,1.53,3.98
2011-03-23,1.53,3.99
2011-03-24,1.52,4.02
2011-03-25,1.50,4.06
2011-03-28,1.50,4.07
2011-03-29,1.49,4.10
2011-03-30,1.50,4.07
2011-03-31,1.50,4.10
2011-04-01,1.50,4.11
2011-04-04,1.50,4.08
2011-04-05,1.48,4.12
2011-04-06,1.47,4.15
2011-04-07,1.46,4.13
2011-04-08,1.45,4.14
2011-04-11,1.45,4.13
2011-04-12,1.46,4.07
2011-04-13,1.46,4.04
2011-04-14,1.46,4.06
2011-04-15,1.46,3.99
2011-04-18,1.47,3.96
2011-04-19,1.48,3.95
2011-04-20,1.47,3.98
2011-04-21,1.46,3.98
2011-04-22,.,.
2011-04-25,1.46,3.94
2011-04-26,1.46,3.90
2011-04-27,1.46,3.93
2011-04-28,1.46,3.87
2011-04-29,1.46,3.85
2011-04-30,1.47,3.88
2011-05-02,1.48,3.88
2011-05-03,1.47,3.85
2011-05-04,1.47,3.84
2011-05-05,1.48,3.80
2011-05-06,1.48,3.79
2011-05-09,1.48,3.77
2011-05-10,1.48,3.81
2011-05-11,1.49,3.78
2011-05-12,1.49,3.82
2011-05-13,1.49,3.79
2011-05-16,1.50,3.75
2011-05-17,1.50,3.74
2011-05-18,1.50,3.78
2011-05-19,1.50,3.77
2011-05-20,1.50,3.76
2011-05-23,1.51,3.75
2011-05-24,1.51,3.75
2011-05-25,1.53,3.76
2011-05-26,1.54,3.70
2011-05-27,1.54,3.71
2011-05-30,1.54,3.70
2011-05-31,1.56,3.72
2011-06-01,1.57,3.67
2011-06-02,1.59,3.73
2011-06-03,1.60,3.71
2011-06-06,1.60,3.71
2011-06-07,1.60,3.71
2011-06-08,1.62,3.68
2011-06-09,1.62,3.72
2011-06-10,1.62,3.71
2011-06-13,1.63,3.73
2011-06-14,1.62,3.80
2011-06-15,1.65,3.71
2011-06-16,1.66,3.69
2011-06-17,1.66,3.72
2011-06-20,1.67,3.73
2011-06-21,1.66,3.74
2011-06-22,1.67,3.74
2011-06-23,1.69,3.70
2011-06-24,1.70,3.68
2011-06-27,1.71,3.74
2011-06-28,1.69,3.83
2011-06-29,1.67,3.85
2011-06-30,1.64,3.88
2011-07-01,1.61,3.89
2011-07-04,1.61,3.89
2011-07-05,1.62,3.83
2011-07-06,1.63,3.81
2011-07-07,1.61,3.85
2011-07-08,1.62,3.74
2011-07-11,1.64,3.68
2011-07-12,1.66,3.69
2011-07-13,1.66,3.67
2011-07-14,1.65,3.70
2011-07-15,1.67,3.69
2011-07-18,1.68,3.70
2011-07-19,1.68,3.69
2011-07-20,1.68,3.72
2011-07-21,1.67,3.77
2011-07-22,1.66,3.72
2011-07-25,1.66,3.75
2011-07-26,1.65,3.70
2011-07-27,1.65,3.73
2011-07-28,1.64,3.70
2011-07-29,1.65,3.59
2011-07-31,1.66,3.60
2011-08-01,1.66,3.57
2011-08-02,1.68,3.49
2011-08-03,1.68,3.50
2011-08-04,1.73,3.44
2011-08-05,1.74,3.54
2011-08-08,1.90,3.55
2011-08-09,1.96,3.49
2011-08-10,2.01,3.51
2011-08-11,2.09,3.69
2011-08-12,2.08,3.62
2011-08-15,2.09,3.66
2011-08-16,2.09,3.61
2011-08-17,2.09,3.58
2011-08-18,2.14,3.58
2011-08-19,2.17,3.60
2011-08-22,2.17,3.62
2011-08-23,2.24,3.71
2011-08-24,2.27,3.82
2011-08-25,2.25,3.77
2011-08-26,2.27,3.75
2011-08-29,2.27,3.80
2011-08-30,2.25,3.72
2011-08-31,2.21,3.73
2011-09-01,2.20,3.67
2011-09-02,2.21,3.61
2011-09-05,2.21,3.61
2011-09-06,2.24,3.64
2011-09-07,2.24,3.67
2011-09-08,2.24,3.63
2011-09-09,2.27,3.62
2011-09-12,2.32,3.68
2011-09-13,2.33,3.73
2011-09-14,2.33,3.73
2011-09-15,2.33,3.77
2011-09-16,2.32,3.76
2011-09-19,2.36,3.70
2011-09-20,2.36,3.71
2011-09-21,2.38,3.70
2011-09-22,2.51,3.72
2011-09-23,2.55,3.83
2011-09-26,2.55,3.90
2011-09-27,2.53,3.96
2011-09-28,2.54,3.95
2011-09-29,2.54,3.93
2011-09-30,2.57,3.95
2011-10-03,2.62,3.91
2011-10-04,2.72,4.01
2011-10-05,2.72,4.09
2011-10-06,2.70,4.11
2011-10-07,2.65,4.13
2011-10-10,2.65,4.12
2011-10-11,2.60,4.14
2011-10-12,2.55,4.12
2011-10-13,2.54,4.06
2011-10-14,2.51,4.06
2011-10-17,2.49,4.00
2011-10-18,2.49,3.98
2011-10-19,2.43,3.93
2011-10-20,2.42,3.94
2011-10-21,2.38,3.91
2011-10-24,2.34,3.90
2011-10-25,2.32,3.80
2011-10-26,2.31,3.84
2011-10-27,2.19,3.86
2011-10-28,2.17,3.77
2011-10-31,2.22,3.74
2011-11-01,2.29,3.70
2011-11-02,2.28,3.68
2011-11-03,2.27,3.71
2011-11-04,2.28,3.69
2011-11-07,2.29,3.68
2011-11-08,2.30,3.73
2011-11-09,2.36,3.73
2011-11-10,2.37,3.79
2011-11-11,2.37,3.79
2011-11-14,2.39,3.79
2011-11-15,2.41,3.82
2011-11-16,2.44,3.82
2011-11-17,2.48,3.83
2011-11-18,2.49,3.89
2011-11-21,2.55,3.91
2011-11-22,2.61,3.95
2011-11-23,2.64,3.94
2011-11-24,2.64,3.94
2011-11-25,2.65,4.00
2011-11-28,2.66,3.99
2011-11-29,2.67,4.03
2011-11-30,2.66,4.07
2011-12-01,2.64,4.09
2011-12-02,2.60,4.00
2011-12-05,2.56,3.97
2011-12-06,2.56,3.99
2011-12-07,2.56,3.94
2011-12-08,2.58,3.92
2011-12-09,2.59,3.98
2011-12-12,2.61,3.97
2011-12-13,2.61,3.94
2011-12-14,2.62,3.92
2011-12-15,2.62,3.94
2011-12-16,2.62,3.89
2011-12-19,2.62,3.88
2011-12-20,2.62,3.94
2011-12-21,2.62,3.98
2011-12-22,2.60,3.96
2011-12-23,2.60,4.02
2011-12-26,.,.
2011-12-27,2.60,4.01
2011-12-28,2.58,3.92
2011-12-29,2.57,3.90
2011-12-30,2.56,3.87
2011-12-31,2.57,3.88
2012-01-02,.,.
2012-01-03,2.54,3.91
2012-01-04,2.53,3.91
2012-01-05,2.52,3.90
2012-01-06,2.51,3.87
2012-01-09,2.50,3.85
2012-01-10,2.48,3.84
2012-01-11,2.49,3.80
2012-01-12,2.47,3.80
2012-01-13,2.48,3.75
2012-01-16,2.47,3.74
2012-01-17,2.46,3.73
2012-01-18,2.44,3.74
2012-01-19,2.40,3.75
2012-01-20,2.38,3.76
2012-01-23,2.34,3.75
2012-01-24,2.33,3.73
2012-01-25,2.32,3.67
2012-01-26,2.29,3.59
2012-01-27,2.28,3.56
2012-01-30,2.28,3.53
2012-01-31,2.29,3.53
2012-02-01,2.27,3.54
2012-02-02,2.25,3.51
2012-02-03,2.20,3.55
2012-02-06,2.19,3.50
2012-02-07,2.17,3.52
2012-02-08,2.15,3.51
2012-02-09,2.13,3.53
2012-02-10,2.15,3.50
2012-02-13,2.14,3.51
2012-02-14,2.13,3.47
2012-02-15,2.14,3.48
2012-02-16,2.15,3.53
2012-02-17,2.12,3.52
2012-02-20,2.12,3.52
2012-02-21,2.11,3.53
2012-02-22,2.10,3.49
2012-02-23,2.10,3.48
2012-02-24,2.08,3.47
2012-02-27,2.08,3.42
2012-02-28,2.06,3.41
2012-02-29,2.03,3.43
2012-03-01,2.01,3.44
2012-03-02,2.00,3.39
2012-03-05,2.00,3.41
2012-03-06,2.03,3.40
2012-03-07,2.03,3.42
2012-03-08,2.02,3.44
2012-03-09,2.01,3.45
2012-03-12,2.00,3.44
2012-03-13,1.98,3.48
2012-03-14,1.94,3.56
2012-03-15,1.93,3.54
2012-03-16,1.91,3.54
2012-03-19,1.90,3.58
2012-03-20,1.89,3.58
2012-03-21,1.89,3.52
2012-03-22,1.91,3.52
2012-03-23,1.91,3.50
2012-03-26,1.91,3.49
2012-03-27,1.91,3.45
2012-03-28,1.92,3.46
2012-03-29,1.93,3.44
2012-03-30,1.92,3.47
2012-03-31,1.92,3.49
2012-04-02,1.92,3.47
2012-04-03,1.92,3.54
2012-04-04,1.94,3.52
2012-04-05,1.96,3.49
2012-04-06,.,.
2012-04-09,1.99,3.43
2012-04-10,2.02,3.41
2012-04-11,2.03,3.44
2012-04-12,2.01,3.45
2012-04-13,2.02,3.41
2012-04-16,2.02,3.39
2012-04-17,2.01,3.41
2012-04-18,2.02,3.40
2012-04-19,2.01,3.38
2012-04-20,2.02,3.39
2012-04-23,2.03,3.37
2012-04-24,2.03,3.39
2012-04-25,2.02,3.40
2012-04-26,2.02,3.38
2012-04-27,2.02,3.36
2012-04-30,2.03,3.38
2012-05-01,2.02,3.40
2012-05-02,2.01,3.37
2012-05-03,2.00,3.36
2012-05-04,2.00,3.33
2012-05-07,2.01,3.33
2012-05-08,2.02,3.32
2012-05-09,2.03,3.33
2012-05-10,2.03,3.34
2012-05-11,2.04,3.33
2012-05-14,2.08,3.33
2012-05-15,2.09,3.34
2012-05-16,2.13,3.37
2012-05-17,2.18,3.39
2012-05-18,2.23,3.44
2012-05-21,2.24,3.46
2012-05-22,2.23,3.49
2012-05-23,2.25,3.46
2012-05-24,2.25,3.49
2012-05-25,2.24,3.47
2012-05-28,2.24,3.47
2012-05-29,2.23,3.46
2012-05-30,2.26,3.42
2012-05-31,2.29,3.43
2012-06-01,2.33,3.40
2012-06-04,2.33,3.44
2012-06-05,2.33,3.46
2012-06-06,2.30,3.49
2012-06-07,2.27,3.46
2012-06-08,2.26,3.45
2012-06-11,2.25,3.42
2012-06-12,2.26,3.48
2012-06-13,2.26,3.44
2012-06-14,2.25,3.43
2012-06-15,2.24,3.40
2012-06-18,2.24,3.39
2012-06-19,2.21,3.39
2012-06-20,2.20,3.40
2012-06-21,2.18,3.37
2012-06-22,2.17,3.39
2012-06-25,2.18,3.35
2012-06-26,2.18,3.37
2012-06-27,2.18,3.36
2012-06-28,2.19,3.34
2012-06-29,2.15,3.35
2012-06-30,2.15,3.36
2012-07-02,2.13,3.29
2012-07-03,2.12,3.31
2012-07-04,2.12,3.31
2012-07-05,2.11,3.28
2012-07-06,2.11,3.25
2012-07-09,2.11,3.22
2012-07-10,2.10,3.21
2012-07-11,2.09,3.20
2012-07-12,2.09,3.18
2012-07-13,2.07,3.17
2012-07-16,2.05,3.12
2012-07-17,2.03,3.13
2012-07-18,2.01,3.08
2012-07-19,1.98,3.08
2012-07-20,1.99,3.05
2012-07-23,2.01,3.05
2012-07-24,2.01,3.04
2012-07-25,2.01,3.04
2012-07-26,2.00,3.04
2012-07-27,1.95,3.08
2012-07-30,1.94,3.03
2012-07-31,1.94,3.03
2012-08-01,1.93,3.05
2012-08-02,1.94,3.02
2012-08-03,1.92,3.07
2012-08-06,1.90,3.04
2012-08-07,1.89,3.08
2012-08-08,1.88,3.09
2012-08-09,1.88,3.09
2012-08-10,1.87,3.06
2012-08-13,1.88,3.06
2012-08-14,1.86,3.10
2012-08-15,1.86,3.15
2012-08-16,1.86,3.16
2012-08-17,1.85,3.15
2012-08-20,1.84,3.13
2012-08-21,1.84,3.12
2012-08-22,1.84,3.06
2012-08-23,1.84,3.03
2012-08-24,1.84,3.04
2012-08-27,1.84,3.02
2012-08-28,1.84,3.01
2012-08-29,1.84,3.02
2012-08-30,1.85,2.99
2012-08-31,1.86,2.97
2012-09-03,1.86,2.97
2012-09-04,1.85,2.98
2012-09-05,1.85,2.98
2012-09-06,1.83,3.02
2012-09-07,1.81,2.99
2012-09-10,1.80,2.99
2012-09-11,1.79,2.98
2012-09-12,1.77,3.00
2012-09-13,1.76,2.98
2012-09-14,1.70,2.99
2012-09-17,1.68,2.96
2012-09-18,1.68,2.94
2012-09-19,1.67,2.92
2012-09-20,1.68,2.92
2012-09-21,1.67,2.91
2012-09-24,1.67,2.88
2012-09-25,1.68,2.87
2012-09-26,1.70,2.85
2012-09-27,1.70,2.86
2012-09-28,1.68,2.84
2012-09-30,1.69,2.86
2012-10-01,1.68,2.84
2012-10-02,1.67,2.82
2012-10-03,1.67,2.82
2012-10-04,1.64,2.83
2012-10-05,1.62,2.85
2012-10-08,1.61,2.85
2012-10-09,1.61,2.83
2012-10-10,1.60,2.82
2012-10-11,1.59,2.80
2012-10-12,1.58,2.77
2012-10-15,1.56,2.75
2012-10-16,1.52,2.76
2012-10-17,1.48,2.79
2012-10-18,1.46,2.78
2012-10-19,1.47,2.75
2012-10-22,1.47,2.77
2012-10-23,1.49,2.77
2012-10-24,1.49,2.77
2012-10-25,1.48,2.81
2012-10-26,1.49,2.76
2012-10-29,1.49,2.74
2012-10-30,.,.
2012-10-31,1.51,2.74
2012-11-01,1.50,2.76
2012-11-02,1.50,2.76
2012-11-05,1.51,2.74
2012-11-06,1.50,2.78
2012-11-07,1.54,2.73
2012-11-08,1.55,2.72
2012-11-09,1.57,2.73
2012-11-12,1.57,2.72
2012-11-13,1.59,2.73
2012-11-14,1.60,2.73
2012-11-15,1.62,2.75
2012-11-16,1.62,2.75
2012-11-19,1.61,2.76
2012-11-20,1.61,2.79
2012-11-21,1.61,2.81
2012-11-22,1.61,2.81
2012-11-23,1.61,2.81
2012-11-26,1.60,2.79
2012-11-27,1.60,2.77
2012-11-28,1.61,2.76
2012-11-29,1.61,2.75
2012-11-30,1.60,2.75
2012-12-03,1.60,2.76
2012-12-04,1.60,2.75
2012-12-05,1.60,2.74
2012-12-06,1.60,2.73
2012-12-07,1.59,2.75
2012-12-10,1.59,2.74
2012-12-11,1.59,2.76
2012-12-12,1.58,2.78
2012-12-13,1.58,2.80
2012-12-14,1.57,2.79
2012-12-17,1.56,2.81
2012-12-18,1.55,2.84
2012-12-19,1.54,2.81
2012-12-20,1.53,2.81
2012-12-21,1.53,2.78
2012-12-24,1.53,2.80
2012-12-25,.,.
2012-12-26,1.54,2.79
2012-12-27,1.54,2.75
2012-12-28,1.53,2.75
2012-12-31,1.54,2.77
2013-01-01,.,.
2013-01-02,1.50,2.80
2013-01-03,1.48,2.82
2013-01-04,1.46,2.82
2013-01-07,1.45,2.80
2013-01-08,1.45,2.77
2013-01-09,1.46,2.76
2013-01-10,1.45,2.78
2013-01-11,1.45,2.77
2013-01-14,1.45,2.76
2013-01-15,1.47,2.75
2013-01-16,1.47,2.75
2013-01-17,1.47,2.78
2013-01-18,1.47,2.76
2013-01-21,1.46,2.76
2013-01-22,1.47,2.75
2013-01-23,1.47,2.75
2013-01-24,1.47,2.76
2013-01-25,1.45,2.82
2013-01-28,1.44,2.83
2013-01-29,1.44,2.83
2013-01-30,1.45,2.85
2013-01-31,1.48,2.87
2013-02-01,1.47,2.88
2013-02-04,1.49,2.86
2013-02-05,1.48,2.89
2013-02-06,1.49,2.86
2013-02-07,1.49,2.85
2013-02-08,1.49,2.86
2013-02-11,1.48,2.85
2013-02-12,1.48,2.87
2013-02-13,1.47,2.89
2013-02-14,1.47,2.86
2013-02-15,1.47,2.86
2013-02-18,1.47,2.86
2013-02-19,1.47,2.88
2013-02-20,1.47,2.87
2013-02-21,1.47,2.84
2013-02-22,1.47,2.83
2013-02-25,1.47,2.79
2013-02-26,1.49,2.79
2013-02-27,1.49,2.80
2013-02-28,1.49,2.80
2013-03-01,1.49,2.79
2013-03-04,1.49,2.80
2013-03-05,1.48,2.80
2013-03-06,1.47,2.83
2013-03-07,1.46,2.86
2013-03-08,1.45,2.89
2013-03-11,1.45,2.88
2013-03-12,1.45,2.86
2013-03-13,1.45,2.86
2013-03-14,1.44,2.86
2013-03-15,1.45,2.83
2013-03-18,1.46,2.81
2013-03-19,1.46,2.79
2013-03-20,1.47,2.81
2013-03-21,1.47,2.81
2013-03-22,1.48,2.81
2013-03-25,1.47,2.80
2013-03-26,1.49,2.81
2013-03-27,1.50,2.79
2013-03-28,1.50,2.80
2013-03-29,.,.
2013-03-31,1.51,2.82
2013-04-01,1.51,2.81
2013-04-02,1.51,2.82
2013-04-03,1.52,2.79
2013-04-04,1.51,2.75
2013-04-05,1.51,2.71
2013-04-08,1.50,2.72
2013-04-09,1.49,2.72
2013-04-10,1.48,2.75
2013-04-11,1.48,2.74
2013-04-12,1.48,2.70
2013-04-15,1.48,2.69
2013-04-16,1.48,2.70
2013-04-17,1.49,2.70
2013-04-18,1.49,2.69
2013-04-19,1.49,2.70
2013-04-22,1.48,2.69
2013-04-23,1.47,2.68
2013-04-24,1.47,2.68
2013-04-25,1.47,2.68
2013-04-26,1.47,2.65
2013-04-29,1.47,2.65
2013-04-30,1.47,2.67
2013-05-01,1.47,2.65
2013-05-02,1.47,2.64
2013-05-03,1.45,2.70
2013-05-06,1.44,2.70
2013-05-07,1.43,2.71
2013-05-08,1.43,2.69
2013-05-09,1.43,2.70
2013-05-10,1.43,2.76
2013-05-13,1.43,2.77
2013-05-14,1.42,2.78
2013-05-15,1.42,2.78
2013-05-16,1.43,2.72
2013-05-17,1.42,2.77
2013-05-20,1.41,2.78
2013-05-21,1.42,2.77
2013-05-22,1.41,2.81
2013-05-23,1.42,2.82
2013-05-24,1.42,2.82
2013-05-27,1.42,2.81
2013-05-28,1.41,2.89
2013-05-29,1.43,2.92
2013-05-30,1.44,2.92
2013-05-31,1.47,3.00
2013-06-03,1.48,3.00
2013-06-04,1.49,3.02
2013-06-05,1.53,3.03
2013-06-06,1.55,3.03
2013-06-07,1.54,3.09
2013-06-10,1.54,3.13
2013-06-11,1.58,3.15
2013-06-12,1.58,3.18
2013-06-13,1.59,3.15
2013-06-14,1.57,3.08
2013-06-17,1.57,3.10
2013-06-18,1.58,3.11
2013-06-19,1.57,3.22
2013-06-20,1.65,3.37
2013-06-21,1.66,3.45
2013-06-24,1.72,3.54
2013-06-25,1.71,3.56
2013-06-26,1.70,3.51
2013-06-27,1.68,3.44
2013-06-28,1.67,3.43
2013-06-30,1.67,3.44
2013-07-01,1.67,3.44
2013-07-02,1.65,3.42
2013-07-03,1.66,3.45
2013-07-04,1.66,3.45
2013-07-05,1.64,3.59
2013-07-08,1.64,3.52
2013-07-09,1.62,3.49
2013-07-10,1.62,3.51
2013-07-11,1.61,3.42
2013-07-12,1.60,3.44
2013-07-15,1.59,3.39
2013-07-16,1.57,3.36
2013-07-17,1.57,3.32
2013-07-18,1.55,3.32
2013-07-19,1.54,3.28
2013-07-22,1.53,3.27
2013-07-23,1.52,3.28
2013-07-24,1.52,3.33
2013-07-25,1.53,3.34
2013-07-26,1.53,3.30
2013-07-29,1.53,3.32
2013-07-30,1.53,3.33
2013-07-31,1.53,3.34
2013-08-01,1.51,3.42
2013-08-02,1.53,3.33
2013-08-05,1.52,3.35
2013-08-06,1.52,3.35
2013-08-07,1.53,3.33
2013-08-08,1.53,3.32
2013-08-09,1.53,3.32
2013-08-12,1.53,3.33
2013-08-13,1.52,3.41
2013-08-14,1.53,3.40
2013-08-15,1.54,3.45
2013-08-16,1.53,3.49
2013-08-19,1.54,3.53
2013-08-20,1.55,3.49
2013-08-21,1.55,3.54
2013-08-22,1.55,3.58
2013-08-23,1.54,3.52
2013-08-26,1.54,3.50
2013-08-27,1.55,3.45
2013-08-28,1.55,3.49
2013-08-29,1.55,3.47
2013-08-30,.,.
2013-09-02,1.55,3.48
2013-09-03,1.55,3.56
2013-09-04,1.54,3.60
2013-09-05,1.55,3.68
2013-09-06,1.54,3.64
2013-09-09,1.55,3.59
2013-09-10,1.55,3.64
2013-09-11,1.55,3.60
2013-09-12,1.55,3.59
2013-09-13,1.54,3.58
2013-09-16,1.54,3.54
2013-09-17,1.54,3.52
2013-09-18,1.56,3.41
2013-09-19,1.52,3.41
2013-09-20,1.52,3.40
2013-09-23,1.52,3.38
2013-09-24,1.52,3.34
2013-09-25,1.52,3.32
2013-09-26,1.52,3.34
2013-09-27,1.53,3.33
2013-09-30,1.56,3.38
2013-10-01,1.55,3.40
2013-10-02,1.55,3.37
2013-10-03,1.54,3.35
2013-10-04,1.54,3.38
2013-10-07,1.53,3.37
2013-10-08,1.52,3.38
2013-10-09,1.52,3.38
2013-10-10,1.51,3.38
2013-10-11,1.50,3.37
2013-10-14,1.50,3.36
2013-10-15,1.49,3.37
2013-10-16,1.48,3.33
2013-10-17,1.48,3.26
2013-10-18,1.46,3.25
2013-10-21,1.45,3.26
2013-10-22,1.45,3.20
2013-10-23,1.45,3.18
2013-10-24,1.45,3.20
2013-10-25,1.45,3.19
2013-10-28,1.45,3.19
2013-10-29,1.44,3.18
2013-10-30,1.45,3.19
2013-10-31,1.45,3.22
2013-11-01,1.44,3.26
2013-11-04,1.45,3.25
2013-11-05,1.45,3.29
2013-11-06,1.46,3.27
2013-11-07,1.46,3.25
2013-11-08,1.46,3.34
2013-11-11,1.46,3.33
2013-11-12,1.46,3.36
2013-11-13,1.46,3.33
2013-11-14,1.46,3.28
2013-11-15,1.45,3.28
2013-11-18,1.44,3.24
2013-11-19,1.43,3.26
2013-11-20,1.43,3.29
2013-11-21,1.43,3.28
2013-11-22,1.42,3.26
2013-11-25,1.41,3.25
2013-11-26,1.42,3.22
2013-11-27,1.41,3.24
2013-11-28,1.41,3.24
2013-11-29,1.41,3.24
2013-11-30,1.41,3.26
2013-12-02,1.40,3.29
2013-12-03,1.40,3.26
2013-12-04,1.40,3.31
2013-12-05,1.40,3.32
2013-12-06,1.39,3.33
2013-12-09,1.38,3.31
2013-12-10,1.38,3.27
2013-12-11,1.37,3.29
2013-12-12,1.36,3.32
2013-12-13,1.35,3.30
2013-12-16,1.34,3.30
2013-12-17,1.34,3.26
2013-12-18,1.33,3.27
2013-12-19,1.31,3.30
2013-12-20,1.30,3.28
2013-12-23,1.30,3.31
2013-12-24,1.29,3.35
2013-12-25,.,.
2013-12-26,1.29,3.35
2013-12-27,1.29,3.35
2013-12-30,1.28,3.32
2013-12-31,1.28,3.35
2014-01-01,.,.
2014-01-02,1.27,3.33
2014-01-03,1.27,3.33
2014-01-06,1.26,3.30
2014-01-07,1.25,3.28
2014-01-08,1.25,3.33
2014-01-09,1.24,3.31
2014-01-10,1.25,3.23
2014-01-13,1.25,3.20
2014-01-14,1.24,3.23
2014-01-15,1.23,3.24
2014-01-16,1.23,3.21
2014-01-17,1.23,3.20
2014-01-20,1.23,3.20
2014-01-21,1.22,3.19
2014-01-22,1.22,3.23
2014-01-23,1.25,3.17
2014-01-24,1.27,3.17
2014-01-27,1.27,3.19
2014-01-28,1.27,3.18
2014-01-29,1.28,3.14
2014-01-30,1.28,3.15
2014-01-31,1.30,3.18
2014-02-03,1.32,3.13
2014-02-04,1.31,3.15
2014-02-05,1.31,3.18
2014-02-06,1.29,3.19
2014-02-07,1.29,3.15
2014-02-10,1.28,3.15
2014-02-11,1.27,3.17
2014-02-12,1.26,3.20
2014-02-13,1.26,3.15
2014-02-14,1.25,3.15
2014-02-17,1.25,3.15
2014-02-18,1.25,3.12
2014-02-19,1.24,3.14
2014-02-20,1.24,3.15
2014-02-21,1.24,3.14
2014-02-24,1.23,3.14
2014-02-25,1.22,3.10
2014-02-26,1.23,3.08
2014-02-27,1.23,3.06
2014-02-28,1.22,3.09
2014-03-03,1.23,3.06
2014-03-04,1.22,3.11
2014-03-05,1.22,3.11
2014-03-06,1.21,3.14
2014-03-07,1.21,3.19
2014-03-10,1.21,3.18
2014-03-11,1.22,3.17
2014-03-12,1.23,3.16
2014-03-13,1.24,3.11
2014-03-14,1.25,3.12
2014-03-17,1.24,3.15
2014-03-18,1.24,3.12
2014-03-19,1.21,3.20
2014-03-20,1.21,3.21
2014-03-21,1.20,3.19
2014-03-24,1.20,3.18
2014-03-25,1.19,3.17
2014-03-26,1.19,3.14
2014-03-27,1.19,3.12
2014-03-28,1.17,3.14
2014-03-31,1.19,3.19
2014-04-01,1.17,3.20
2014-04-02,1.16,3.23
2014-04-03,1.16,3.21
2014-04-04,1.16,3.16
2014-04-07,1.15,3.13
2014-04-08,1.15,3.12
2014-04-09,1.15,3.10
2014-04-10,1.15,3.06
2014-04-11,1.16,3.05
2014-04-14,1.16,3.06
2014-04-15,1.16,3.07
2014-04-16,1.15,3.08
2014-04-17,1.14,3.12
2014-04-18,.,.
2014-04-21,1.13,3.12
2014-04-22,1.13,3.12
2014-04-23,1.13,3.10
2014-04-24,1.13,3.10
2014-04-25,1.14,3.09
2014-04-28,1.14,3.10
2014-04-29,1.14,3.11
2014-04-30,1.14,3.10
2014-05-01,1.14,3.06
2014-05-02,1.14,3.06
2014-05-05,1.13,3.07
2014-05-06,1.13,3.06
2014-05-07,1.13,3.04
2014-05-08,1.13,3.02
2014-05-09,1.13,3.04
2014-05-12,1.13,3.06
2014-05-13,1.13,3.03
2014-05-14,1.13,2.97
2014-05-15,1.13,2.95
2014-05-16,1.13,2.96
2014-05-19,1.13,2.96
2014-05-20,1.13,2.94
2014-05-21,1.13,2.96
2014-05-22,1.13,2.98
2014-05-23,1.13,2.96
2014-05-26,1.13,2.96
2014-05-27,1.12,2.94
2014-05-28,1.13,2.89
2014-05-29,1.12,2.90
2014-05-30,1.11,2.91
2014-05-31,1.12,2.93
2014-06-02,1.12,2.99
2014-06-03,1.12,3.02
2014-06-04,1.12,3.03
2014-06-05,1.12,3.01
2014-06-06,1.10,3.01
2014-06-09,1.09,3.02
2014-06-10,1.08,3.04
2014-06-11,1.09,3.04
2014-06-12,1.09,3.00
2014-06-13,1.09,3.03
2014-06-16,1.09,3.02
2014-06-17,1.08,3.06
2014-06-18,1.09,3.04
2014-06-19,1.08,3.02
2014-06-20,1.08,3.03
2014-06-23,1.07,3.02
2014-06-24,1.06,2.99
2014-06-25,1.07,2.97
2014-06-26,1.07,2.95
2014-06-27,1.08,2.95
2014-06-30,1.09,2.97
2014-07-01,1.09,3.01
2014-07-02,1.08,3.05
2014-07-03,1.08,3.07
2014-07-04,1.08,3.07
2014-07-07,1.07,3.05
2014-07-08,1.07,3.02
2014-07-09,1.08,3.00
2014-07-10,1.09,2.99
2014-07-11,1.08,2.98
2014-07-14,1.08,3.00
2014-07-15,1.08,3.00
2014-07-16,1.08,3.00
2014-07-17,1.09,2.97
2014-07-18,1.09,2.98
2014-07-21,1.09,2.99
2014-07-22,1.09,2.97
2014-07-23,1.09,2.97
2014-07-24,1.09,3.00
2014-07-25,1.09,2.98
2014-07-28,1.08,2.99
2014-07-29,1.09,2.97
2014-07-30,1.09,3.04
2014-07-31,1.10,3.06
2014-08-01,1.12,3.03
2014-08-04,1.12,3.02
2014-08-05,1.12,3.02
2014-08-06,1.14,3.02
2014-08-07,1.14,2.99
2014-08-08,1.14,2.99
2014-08-11,1.14,2.99
2014-08-12,1.14,3.00
2014-08-13,1.14,2.98
2014-08-14,1.14,2.95
2014-08-15,1.14,2.92
2014-08-18,1.13,2.95
2014-08-19,1.13,2.96
2014-08-20,1.13,2.99
2014-08-21,1.12,2.97
2014-08-22,1.12,2.98
2014-08-25,1.12,2.97
2014-08-26,1.11,2.96
2014-08-27,1.11,2.94
2014-08-28,1.12,2.92
2014-08-29,1.12,2.93
2014-08-31,1.12,2.95
2014-09-01,1.12,2.94
2014-09-02,1.12,3.00
